pid,year,jbsect1,jbhrs1,age,e1,spelldur1,logw1,jbsect2,jbhrs2,j2u,j2j,u2j,e2,logw2,sex,educ,nonwhite
10016848,1994,1,30,35,1,23.736986,6.0230155,,,0,0,0,,,0,1,0
10017968,1995,6,60,50,1,36.263012,7.1453705,,,0,0,0,,,1,3,0
10020209,1994,1,40,53,1,28.273973,6.176331,,,0,0,0,,,0,1,0
10028005,2000,1,38,39,1,105.73151,7.3222632,1,39,0,1,0,1,,1,1,0
10057137,1999,1,40,35,1,89.457535,7.202848,,,0,0,0,,,0,2,1
10060111,1998,1,38,36,1,78.706848,7.3099618,8,26,1,0,0,0,7.2280173,1,3,0
10060146,1994,3,21,54,1,23.342466,7.0739679,,,0,0,0,,,1,3,0
10061649,1992,3,35,30,1,9.4027395,7.5930915,4,36,0,1,0,1,7.5065918,1,3,0
10067248,2003,3,18,49,1,132.26302,6.9586072,,,0,0,0,,,0,3,0
10071687,1992,1,37,31,1,.75616437,6.9511161,1,-8,1,0,0,0,,1,1,0
10079556,1994,3,-1,39,1,32.054794,6.7645464,-8,-8,1,0,0,0,,0,1,1
10080643,1995,1,45,47,1,44.350685,6.9255967,1,0,0,1,0,1,6.1505122,0,1,0
10087362,1993,5,41,51,1,16.89863,7.5949302,5,-8,1,0,0,0,,1,1,1
10089632,1992,1,40,48,1,11.704109,6.8289356,1,40,0,1,0,1,7.0294647,0,1,0
10094113,2003,1,38,58,1,132.78905,7.0593743,,,0,0,0,,,0,1,0
10099689,1992,1,-8,37,0,8.2849312,,1,-8,0,0,1,0,,1,1,0
10127666,1997,3,35,51,1,71.605476,7.3309546,3,35,0,1,0,1,7.7503834,0,1,0
10129901,1993,4,35,31,1,17.358904,6.757906,4,36,0,1,0,1,7.0142822,0,3,0
10129979,1993,1,40,29,1,18.641096,7.7994614,1,35,0,1,0,1,7.7482514,0,3,0
10141138,1995,1,37,36,1,40.142467,7.7956944,1,50,0,1,0,1,7.7857342,1,2,0
10143378,1994,1,-8,33,0,32.547947,,-8,-8,0,0,1,0,,1,1,0
10155651,2000,1,35,37,1,96.723289,7.7661963,1,40,0,1,0,1,,1,3,0
10162747,1996,1,38,34,1,47.046574,6.9973159,,,0,0,0,,,1,3,0
10162771,1993,3,35,30,1,23.210958,7.3548141,3,36,0,1,0,1,7.4197474,0,2,0
10179178,2003,8,41,39,1,131.93425,6.8972464,,,0,0,0,,,1,1,0
10185917,2000,4,40,57,1,94.553421,7.8691249,,,0,0,0,,,0,1,0
10188509,2003,1,22,56,1,132.32877,7.125082,,,0,0,0,,,1,3,0
10192603,2003,1,45,58,1,134.66301,7.9049153,,,0,0,0,,,1,1,0
10192972,1992,8,38,31,1,3.0575342,7.2495942,1,37,0,1,0,1,7.2717671,0,1,0
10193758,1992,3,17,36,1,12.361644,7.1820941,3,-8,1,0,0,0,,0,2,0
10197087,1992,3,-8,44,0,7.1999998,,3,-8,0,0,1,0,,0,3,0
10202706,2003,1,40,40,1,133.38083,7.062223,,,0,0,0,,,1,1,0
10209409,1994,5,40,49,1,23.572603,6.5251627,,,0,0,0,,,1,1,0
10210512,1994,-8,-8,37,0,25.775343,,,,0,0,0,,,1,1,0
10214992,1998,1,38,38,1,77.030136,7.4747853,1,40,0,1,0,1,6.9566088,0,1,0
10219501,1995,3,37,39,1,41.260273,7.4114184,3,37,0,1,0,1,7.4682798,1,3,0
10242988,1992,3,35,31,1,1.019178,7.1597548,3,35,1,0,0,0,7.1507363,1,3,0
10243011,1994,1,38,31,1,24,7.0728817,,,0,0,0,,,0,1,0
10273212,1992,2,36,40,1,11.408219,7.834249,6,37,0,1,0,1,7.7035069,1,3,0
10273999,1993,4,38,27,1,19.430138,7.1840296,4,38,0,1,0,1,7.1805024,0,3,0
10276572,1998,6,45,43,1,73.380821,7.2527103,,,0,0,0,,,1,3,0
10286306,1999,1,40,35,1,84.821915,7.5439496,,,0,0,0,,,1,3,0
10298967,1996,6,50,58,1,47.60548,6.9433331,,,0,0,0,,,1,1,0
10306897,1992,-8,-8,34,0,7.5945206,,6,15,0,0,1,1,6.0006857,1,2,1
10309047,2002,2,36,43,1,119.70411,7.4667029,,,0,0,0,,,1,3,0
10309071,1996,4,11,37,1,57.731506,6.8373036,4,34,0,1,0,1,7.3702369,0,2,0
10313516,2003,1,37,46,1,132.39452,7.4269056,,,0,0,0,,,1,2,0
10313559,1994,1,18,35,1,30.476713,5.3554564,1,35,0,1,0,1,6.5651999,0,1,0
10323627,1999,4,38,35,1,83.605476,7.4227257,,,0,0,0,,,0,3,0
10326987,1994,6,35,32,1,35.243835,7.2861066,-8,-8,1,0,0,0,,0,3,0
10338152,1996,1,37,38,1,52.767124,7.0144506,1,38,0,1,0,1,7.0918288,1,3,0
10341536,2001,1,40,36,1,106.52055,6.4968443,,,0,0,0,,,1,1,0
10343741,2003,5,38,48,1,133.34795,7.0550838,,,0,0,0,,,1,1,1
10347143,1996,1,40,57,1,54.443836,6.7030282,-8,-8,1,0,0,0,,0,1,0
10353887,1992,-8,-8,30,0,.42739725,,1,40,0,0,1,1,6.5686698,1,1,1
10356096,1992,8,16,51,1,6.871233,6.0161767,8,-8,1,0,0,0,,0,1,0
10358307,1994,2,37,31,1,30.838356,7.0158129,3,37,0,1,0,1,7.1153793,0,3,0
10358331,2003,1,37,38,1,130.81644,7.4753909,,,0,0,0,,,1,3,0
10363904,1997,3,36,43,1,59.309589,7.2755318,,,0,0,0,,,0,1,1
10366148,2003,1,25,52,1,133.64383,6.0142179,,,0,0,0,,,0,1,0
10377379,2003,3,33,48,1,126.67397,6.5717463,,,0,0,0,,,0,2,0
10379606,1994,1,40,52,1,26.136986,6.2221036,-8,-8,1,0,0,0,,0,1,0
10388532,1997,3,35,47,1,60.657536,7.7834039,,,0,0,0,,,0,3,0
10390766,1994,4,35,28,1,25.052055,7.5487747,1,37,0,1,0,1,7.3950415,0,2,0
10401962,1992,5,41,32,1,9.7315073,6.9903369,5,-8,1,0,0,0,,1,1,0
10403086,1999,1,37,48,1,86.169861,7.1085162,1,40,0,1,0,1,7.2147102,1,1,0
10405321,1995,1,45,51,1,44.613697,6.7345719,-8,-8,1,0,0,0,,1,1,0
10405356,2003,3,24,55,1,132.23013,6.3265901,,,0,0,0,,,0,1,0
10408711,2003,3,24,57,1,131.76987,7.1890578,,,0,0,0,,,0,3,0
10413162,1994,1,45,35,1,32.515068,7.2990313,1,40,0,1,0,1,7.1644249,1,1,0
10416528,1992,1,-8,35,0,11.178082,,1,35,0,0,1,1,7.4151983,1,2,0
10416552,1995,1,35,32,1,42.838356,7.7771878,1,40,0,1,0,1,,1,2,0
10422129,1994,6,35,38,1,30.312328,7.4827061,6,35,0,1,0,1,7.5315933,0,1,0
10432191,2003,1,36,39,1,138.37808,7.0358167,,,0,0,0,,,0,1,0
10446753,1993,3,37,38,1,19.627398,6.9678593,3,36,1,0,0,0,7.211338,0,1,1
10448993,1998,1,25,39,1,71.145203,5.5599179,,,0,0,0,,,0,1,0
10453466,1996,1,39,64,1,51.28767,7.1018071,1,12,1,0,0,0,5.6578083,1,1,0
10459073,1993,1,24,47,1,17.720549,6.4714589,1,-8,0,1,0,0,,0,1,0
10459103,1994,1,40,34,1,23.967123,7.7695594,,,0,0,0,,,1,3,0
10468021,2003,3,36,48,1,131.47397,7.5506287,,,0,0,0,,,1,2,0
10478108,1997,6,35,31,1,65.095894,7.6505599,6,35,0,1,0,1,7.7744098,1,3,0
10484817,1993,1,42,28,1,20.153425,7.7930512,1,33,0,1,0,1,7.5738978,1,3,0
10485961,2003,1,36,44,1,131.1452,7.0992694,,,0,0,0,,,0,1,0
10490418,2000,1,99,34,1,94.717812,7.8013616,,,0,0,0,,,0,3,0
10492658,1995,3,8,61,1,44.31781,6.7674608,3,2,1,0,0,0,,1,3,0
10498257,1992,1,35,41,1,5.9178081,7.6293726,1,40,0,1,0,1,7.549499,1,1,0
10498281,2002,3,40,57,1,120.82191,7.3682842,,,0,0,0,,,0,3,0
10513922,2003,1,35,53,1,132.49315,7.7049017,,,0,0,0,,,1,3,0
10522883,1992,1,37,53,1,2.9260273,6.4431138,5,37,0,1,0,1,7.3490582,1,1,0
10522913,1998,6,28,57,1,71.112328,6.3821611,,,0,0,0,,,0,1,0
10525157,2003,1,35,70,1,130.88219,7.2796431,,,0,0,0,,,0,3,0
10527362,1995,6,35,38,1,35.21096,7.5337067,,,0,0,0,,,0,3,0
10528482,1994,-8,-8,54,0,26.991781,,1,40,0,0,1,1,6.5093775,1,1,0
10528512,2003,1,31,62,1,132.92055,6.3091536,,,0,0,0,,,0,1,0
10532951,2003,1,38,62,1,131.27672,6.7227454,,,0,0,0,,,0,2,0
10539719,2003,3,40,45,1,131.5726,7.6960006,,,0,0,0,,,1,3,0
10543031,1997,1,40,53,1,59.375343,6.7085047,3,40,0,1,0,1,6.4873857,1,1,0
10543066,1998,1,30,52,1,78.476715,6.0396881,3,10,1,0,0,0,5.1838827,0,1,0
10558713,1996,1,35,50,1,47.21096,7.8574347,1,35,0,1,0,1,7.1322699,1,3,1
10558748,2001,4,36,49,1,115.98904,7.4302397,6,30,0,1,0,1,7.1609874,0,3,1
10562079,1992,6,40,26,1,2.5315068,6.9357991,6,35,0,1,0,1,7.0097332,0,3,0
10563199,1993,3,45,39,1,17.786301,7.626081,3,-1,0,1,0,1,7.3846955,1,3,0
10564349,2003,6,20,61,1,131.96712,6.7134132,,,0,0,0,,,0,2,0
10588949,2002,1,55,55,1,124.76712,7.1869588,1,60,0,1,0,1,7.7100863,1,3,0
10593446,1999,1,35,57,1,87.221916,6.7686849,1,38,0,1,0,1,6.7056155,0,1,0
10594531,1992,1,40,52,1,6.3780823,6.9896259,1,-8,1,0,0,0,,1,1,1
10594698,1998,1,38,33,1,83.408218,7.5949993,1,37,0,1,0,1,7.7238641,1,3,1
10596771,1992,1,-8,52,0,.032876711,,,,0,0,0,,,1,1,1
10600191,1992,1,38,27,1,1.3479452,7.277308,1,37,0,1,0,1,7.261817,1,2,0
10606882,2003,1,24,58,1,132.06575,7.3052673,,,0,0,0,,,0,1,0
10608001,1992,1,25,32,1,6.7068491,6.9206333,1,25,0,1,0,1,6.9333129,0,1,1
10613579,1995,6,50,46,1,47.309589,6.7680812,3,37,0,1,0,1,7.3789954,1,3,0
10613609,1995,3,30,47,1,48.032875,5.792244,4,30,0,1,0,1,6.443933,0,2,0
10628169,1998,1,14,54,1,79.36438,5.5005555,1,12,0,1,0,1,5.1640801,0,1,0
10634967,1992,1,37,28,1,6.3780823,7.4063148,1,37,0,1,0,1,7.4050035,1,3,1
10638202,2003,1,37,64,1,131.21095,7.271184,,,0,0,0,,,1,1,0
10640436,1992,1,35,52,1,1.709589,6.818727,1,40,1,0,0,0,6.769177,1,1,0
10648313,2003,2,36,50,1,134.10411,7.6820841,,,0,0,0,,,1,3,0
10653872,2003,1,38,54,1,132.46028,7.1388345,,,0,0,0,,,1,1,0
10653902,2003,1,29,52,1,132.46028,6.3345437,,,0,0,0,,,0,1,0
10658351,1994,3,30,36,1,34.652054,6.4811931,6,36,0,1,0,1,6.7428808,0,1,0
10660658,2002,1,38,40,1,127.79178,7.1127529,1,36,0,1,0,1,7.6320782,1,2,0
10661719,1992,1,45,44,1,.32876712,7.0262794,1,45,1,0,0,0,7.0794954,1,1,0
10663959,2003,1,37,52,1,128.28493,6.7255392,,,0,0,0,,,1,1,0
10663983,1995,3,37,46,1,34.684933,6.132247,1,30,0,1,0,1,6.040164,0,1,0
10666192,1992,1,60,30,1,.032876711,7.477797,1,45,1,0,0,0,7.4159675,1,3,0
10669582,1996,3,36,43,1,49.150684,6.8691711,4,36,0,1,0,1,6.8617811,0,1,0
10669612,2003,4,37,48,1,131.90137,7.3085332,,,0,0,0,,,1,3,0
10684107,1998,6,37,50,1,80.580818,7.1363535,1,48,0,1,0,1,7.527154,1,1,0
10688617,1992,6,38,57,1,1.479452,7.5220828,1,30,1,0,0,0,6.0681248,0,3,0
10690816,2003,3,30,56,1,132.29588,7.504271,,,0,0,0,,,1,3,0
10696423,1995,1,40,44,1,34.553425,7.0158091,,,0,0,0,,,1,1,0
10696458,1992,1,25,37,1,2.7287672,6.0440207,1,25,1,0,0,0,5.9588065,0,1,0
10698698,1994,1,37,28,1,26.728767,7.406054,1,35,0,1,0,1,7.5322027,0,3,0
10706496,1995,1,36,46,1,39.320549,6.9918013,2,35,0,1,0,1,6.8152752,0,1,0
10707611,1994,1,-1,42,1,24.526028,6.8796077,-8,-8,1,0,0,0,,1,1,0
10715487,1994,1,30,50,1,24.164383,6.2315044,,,0,0,0,,,0,1,0
10717692,2003,2,36,46,1,131.83562,7.2651997,,,0,0,0,,,1,2,0
10719938,2003,1,38,41,1,126.08219,7.3533988,,,0,0,0,,,1,1,0
10722173,2001,3,39,52,1,114.80548,7.0289764,1,39,0,1,0,1,6.8134503,1,1,0
10724419,1997,2,36,56,1,66.805481,7.5994658,1,30,0,1,0,1,6.0065017,1,1,0
10725539,1992,-8,-8,45,0,5.128767,,5,42,0,0,1,1,6.8609014,1,1,0
10725563,2003,1,27,54,1,131.24384,6.9734368,,,0,0,0,,,0,1,0
10734481,1995,3,40,34,1,37.183563,7.5691972,,,0,0,0,,,1,2,0
10736751,2003,3,48,38,1,136.14247,7.2595406,,,0,0,0,,,1,1,0
10744568,1997,6,35,50,1,62.860275,7.3615828,6,35,0,1,0,1,7.4186058,1,1,0
10744592,2001,1,20,51,1,110.03835,5.6022854,,,0,0,0,,,0,1,0
10750169,1999,1,39,52,1,94.947945,7.3631048,1,39,0,1,0,1,6.9451957,1,1,0
10750193,1999,1,34,50,1,94.947945,6.411675,1,34,0,1,0,1,6.4570246,0,1,0
10753516,1992,1,50,52,1,5.5890412,6.6391416,1,-8,1,0,0,0,,1,1,0
10753583,1992,1,43,26,1,7.5945206,5.9851112,1,-8,0,1,0,0,,0,1,0
10754679,1995,5,41,54,1,40.142467,6.9360628,,,0,0,0,,,1,1,0
10759158,1998,1,47,40,1,76.536987,5.6067929,,,0,0,0,,,0,1,0
10763597,2003,1,39,47,1,130.98082,7.3634539,,,0,0,0,,,1,2,0
10773673,1994,4,40,60,1,25.775343,6.3280106,,,0,0,0,,,0,3,1
10774823,1994,3,35,31,1,24.361645,7.4055586,,,0,0,0,,,1,1,1
10777032,2003,2,36,46,1,131.5726,7.0060277,,,0,0,0,,,1,1,0
10778152,1998,4,37,40,1,70.487671,7.2472649,,,0,0,0,,,1,2,0
10778187,1999,4,36,39,1,86.860275,6.8778825,,,0,0,0,,,0,1,0
10784861,2003,4,38,59,1,131.0137,7.08289,,,0,0,0,,,0,1,1
10789359,1999,1,38,43,1,96.591782,7.0353074,-8,-8,1,0,0,0,,0,1,1
10792708,1995,1,45,47,1,37.380821,7.5409436,-8,-8,1,0,0,0,,1,1,0
10792732,1995,1,35,45,1,37.347946,6.5605321,1,20,0,1,0,1,5.5804405,0,1,0
10793828,1999,1,35,49,1,82.553421,7.7954335,,,0,0,0,,,0,2,0
10797246,2003,8,36,50,1,130.5863,5.4626698,,,0,0,0,,,1,1,0
10799486,1992,1,-8,39,0,12.131507,,1,48,0,0,1,1,,1,1,0
10802789,1994,1,12,41,1,24.361645,5.2567968,1,30,1,0,0,0,5.9613762,0,1,0
10805028,1993,1,38,36,1,23.309589,7.4683166,1,38,0,1,0,1,7.4362764,1,3,0
10809538,2003,3,35,57,1,131.93425,6.6848278,,,0,0,0,,,0,1,0
10816216,1992,1,23,42,1,.62465751,6.5055766,1,30,0,1,0,1,6.5936875,0,1,0
10816259,2001,1,40,53,1,107.90137,7.3349056,,,0,0,0,,,1,1,0
10820698,2002,1,38,58,1,131.76987,7.6942439,-8,-8,1,0,0,0,,1,1,0
10820728,2003,3,21,56,1,132.62466,6.3400159,,,0,0,0,,,0,1,0
10822933,1993,1,-9,52,0,11.835616,,,,0,0,0,,,0,1,0
10822968,1999,4,37,61,1,93.336983,7.1759615,4,24,0,1,0,1,6.6646638,1,1,0
10824081,2003,1,35,53,1,131.8685,7.6301503,,,0,0,0,,,1,1,0
10825177,2003,4,26,53,1,131.50685,7.123179,,,0,0,0,,,0,1,0
10826327,2003,3,8,56,1,131.63835,5.4221849,,,0,0,0,,,0,1,0
10834133,1994,2,35,45,1,34.91507,7.7809863,-8,-8,1,0,0,0,,1,3,0
10837523,1995,3,30,45,1,47.441097,7.4364119,-8,-8,1,0,0,0,,0,3,1
10841962,1992,3,36,40,1,4.339726,7.3726182,3,17,1,0,0,0,7.1486359,0,3,1
10844236,2000,2,36,45,1,102.47672,7.8615746,2,41,0,1,0,1,,1,2,0
10845321,2003,1,35,43,1,131.4411,7.1971536,,,0,0,0,,,0,1,1
10845356,1993,1,60,27,1,18.673973,7.4478827,1,60,0,1,0,1,6.9004083,1,1,0
10848681,1996,1,23,38,1,55.528767,6.5123558,-8,-8,1,0,0,0,,0,1,0
10853162,2000,1,37,35,1,97.80822,7.4546399,1,37,0,1,0,1,,1,3,1
10854347,2003,3,35,42,1,131.47397,7.2070222,,,0,0,0,,,1,2,0
10862153,2000,1,39,60,1,95.276711,6.8726716,,,0,0,0,,,0,1,0
10864393,1993,1,0,57,1,16.50411,5.8454533,1,-8,1,0,0,0,,0,1,0
10874437,2003,1,37,47,1,130.98082,7.8965712,,,0,0,0,,,1,2,0
10880038,1996,2,41,38,1,49.216438,7.8059316,,,0,0,0,,,1,2,0
10883428,1993,1,35,29,1,22.980822,6.8014779,3,32,0,1,0,1,6.6810842,0,1,0
10884513,1995,1,40,31,1,44.71233,7.4506645,1,37,0,1,0,1,,1,3,0
10890106,2003,8,40,43,1,134.59726,7.5854201,,,0,0,0,,,1,3,0
10897941,2003,3,36,55,1,128.38356,6.9532514,,,0,0,0,,,0,1,0
10909176,1996,1,37,50,1,52.471233,7.1310487,1,35,0,1,0,1,7.3260612,0,1,0
10913629,2003,2,36,53,1,131.34247,6.6124911,,,0,0,0,,,0,1,1
10918108,1996,1,37,38,1,49.282192,7.03579,,,0,0,0,,,1,1,1
10918132,1993,1,38,30,1,21.961643,6.3118811,1,-8,1,0,0,0,,0,1,1
10921451,1997,4,39,41,1,70.290413,7.3229904,-8,-8,1,0,0,0,,1,1,0
10924817,1996,2,39,39,1,53.227398,7.2920341,-8,20,1,0,0,0,,1,3,0
10951687,2003,1,50,56,1,131.34247,7.2293057,,,0,0,0,,,1,1,0
10957359,2003,3,35,62,1,132.95343,6.4131203,,,0,0,0,,,0,1,0
10962883,2003,1,36,44,1,132.03288,7.2439437,,,0,0,0,,,1,1,0
10964002,2003,1,12,54,1,131.96712,5.3983068,,,0,0,0,,,0,1,0
10964037,2003,3,42,49,1,131.96712,7.349225,,,0,0,0,,,1,1,0
10974083,2003,3,36,54,1,130.45479,7.7962546,,,0,0,0,,,0,1,0
10983066,1993,3,34,32,1,23.671232,7.1894531,3,40,0,1,0,1,7.4852242,1,3,0
10990879,2003,1,40,39,1,131.70412,6.8624315,,,0,0,0,,,0,1,0
10997652,1992,1,-8,33,0,7.3972602,,1,40,0,0,1,1,6.8761544,1,1,0
11004312,1994,3,40,33,1,25.282192,7.6339855,,,0,0,0,,,0,1,0
11006552,1994,1,35,35,1,23.473972,7.1139536,,,0,0,0,,,1,1,0
11008792,1996,1,38,38,1,46.717808,6.6436162,,,0,0,0,,,1,1,0
11011025,2003,5,40,61,1,130.78355,7.1059108,,,0,0,0,,,1,1,0
11013303,1997,1,40,48,1,60.230137,6.8467469,,,0,0,0,,,1,1,0
11017783,1992,1,42,34,1,.29589042,6.8457556,1,25,0,1,0,1,5.9250236,1,1,0
11026707,2003,3,42,41,1,131.04657,7.2561941,,,0,0,0,,,1,1,0
11026731,1993,4,37,31,1,20.942465,6.6559138,4,38,0,1,0,1,7.1178908,0,1,0
11032308,2003,3,36,61,1,132.4274,7.086062,,,0,0,0,,,1,2,0
11032332,2003,1,20,59,1,132.4274,6.2205386,,,0,0,0,,,0,1,0
11032367,1993,1,35,27,1,13.643836,7.02672,1,35,0,1,0,1,7.2913179,1,1,0
11035692,1995,1,36,55,1,42.11507,5.9527688,6,20,0,1,0,1,5.7494783,0,1,0
11036788,1992,1,40,34,1,3.0904109,7.3576155,1,42,0,1,0,1,7.5429077,1,1,0
11049103,1993,1,39,46,1,18.147945,6.8963575,1,39,0,1,0,1,7.2448449,1,1,0
11049138,2003,1,35,44,1,131.27672,7.7717147,,,0,0,0,,,0,1,0
11050217,2003,1,60,45,1,131.8685,7.4951525,,,0,0,0,,,1,1,0
11056967,2003,3,27,58,1,131.11234,6.1997862,,,0,0,0,,,0,1,0
11061413,1993,1,35,31,1,19.10137,7.1298656,1,14,0,1,0,1,6.1772647,0,1,0
11061448,1995,1,45,32,1,43.956165,7.2083373,1,42,0,1,0,1,7.083724,1,3,0
11069252,2003,4,36,53,1,131.47397,6.9018803,,,0,0,0,,,0,1,0
11073721,2003,1,38,48,1,131.50685,6.8797307,,,0,0,0,,,1,1,0
11073756,1994,5,23,34,1,34.947945,6.2043147,4,35,0,1,0,1,6.7452779,0,3,0
11077093,1994,1,80,55,1,23.736986,6.2868805,,,0,0,0,,,1,1,0
11078219,1995,3,25,57,1,44.350685,6.37637,6,15,0,1,0,1,5.9090104,0,1,0
11080442,1992,3,37,37,1,1.3150685,7.704752,3,-8,1,0,0,0,,1,3,0
11091649,2003,1,39,38,1,131.40822,7.7287245,,,0,0,0,,,1,3,0
11095008,1994,6,20,46,1,23.80274,6.2909727,,,0,0,0,,,0,1,0
11105089,1992,1,39,45,1,1.150685,6.5944414,1,-8,1,0,0,0,,1,1,0
11105119,1996,1,35,43,1,50.695889,6.9437137,1,35,0,1,0,1,7.3310738,0,1,0
11106239,1993,-8,-8,44,0,17.09589,,-8,-8,0,0,1,0,,1,2,0
11115157,1993,3,17,49,1,18.673973,5.9070439,3,-8,1,0,0,0,,0,1,1
11134186,1998,1,40,62,1,82.717812,7.1032352,1,48,0,1,0,1,7.014214,1,1,0
11148748,1997,-8,-8,53,0,57.961643,,4,25,0,0,1,1,6.6688771,1,3,0
11149868,2003,1,40,51,1,131.17809,6.9169006,,,0,0,0,,,1,1,0
11152133,1997,1,42,40,1,61.117809,6.5244083,,,0,0,0,,,0,1,0
11161051,2003,1,38,61,1,131.8685,7.0311046,,,0,0,0,,,1,1,0
11161086,1998,1,40,51,1,78.312332,6.475081,1,30,0,1,0,1,6.5888844,0,1,0
11172312,1993,1,40,31,1,11.408219,6.4823837,1,45,0,1,0,1,6.6088171,1,1,0
11178973,1995,1,40,59,1,38.498631,6.7770691,1,40,0,1,0,1,7.035728,1,1,0
11185716,2003,3,40,57,1,131.34247,7.4197536,,,0,0,0,,,0,3,0
11189088,2003,3,37,57,1,130.75069,6.6694989,,,0,0,0,,,0,1,0
11193557,1993,1,42,50,1,20.515068,6.5850425,1,45,0,1,0,1,6.5937796,0,1,0
11200243,1993,3,40,41,1,25.446575,7.4356675,1,48,0,1,0,1,6.8448768,1,1,0
11200278,1994,4,32,39,1,34.717808,7.0498848,1,40,0,1,0,1,7.0586309,0,1,0
11209208,1995,1,54,53,1,40.438354,6.9103041,-8,-8,0,1,0,0,,1,2,0
11218193,1994,1,28,46,1,34.224659,6.3731265,3,36,0,1,0,1,7.2372866,0,2,0
11221518,1992,-8,-8,50,0,.75616437,,1,16,0,0,1,1,5.2221527,0,1,0
11229357,2003,1,40,54,1,132.4274,6.9014878,,,0,0,0,,,1,1,0
11234989,1993,1,27,42,1,15.123287,6.6137152,1,27,0,1,0,1,6.6994343,0,1,0
11240547,2003,1,38,50,1,131.76987,6.551578,,,0,0,0,,,0,1,0
11248386,1994,1,35,50,1,24.887671,6.6061397,,,0,0,0,,,1,3,1
11252928,2003,6,36,39,1,129.99452,7.0939651,,,0,0,0,,,1,3,0
11255102,2003,3,35,52,1,132.59178,7.3761082,,,0,0,0,,,0,3,0
11255137,2002,2,37,56,1,127.59452,7.8657522,4,37,0,1,0,1,7.9242148,1,3,0
11258462,1995,2,36,47,1,36.131508,7.7113428,,,0,0,0,,,1,2,0
11273046,1997,1,38,51,1,59.112328,5.8926888,,,0,0,0,,,0,1,0
11277491,2003,1,0,65,1,132.69041,6.4819407,,,0,0,0,,,0,1,0
11285338,1993,1,38,33,1,23.178082,7.8275928,1,38,0,1,0,1,,1,3,0
11285362,1993,6,37,32,1,15.616438,7.3341312,6,20,0,1,0,1,6.0365262,0,3,0
11295406,2003,1,39,62,1,132.5589,6.7695913,,,0,0,0,,,1,1,0
11296593,1997,1,40,35,1,63.484932,6.2116952,1,40,0,1,0,1,6.6894965,0,1,0
11298804,1998,3,25,56,1,74.136986,5.7670984,,,0,0,0,,,0,1,0
11302127,1994,1,38,42,1,31.463015,7.7226887,1,38,0,1,0,1,7.1431031,1,1,0
11302151,2003,3,38,46,1,132.09863,7.585289,,,0,0,0,,,0,3,0
11315563,2000,1,40,37,1,111.28767,6.7631335,1,30,0,1,0,1,6.9577823,1,1,0
11315598,2000,1,20,39,1,111.51781,5.3674293,1,6,0,1,0,1,5.81038,0,1,0
11318929,1992,1,47,48,1,4.1095891,7.5896826,1,45,0,1,0,1,7.5741916,1,2,0
11318953,2003,6,37,58,1,131.60548,7.0243411,,,0,0,0,,,0,1,0
11323396,2003,1,40,58,1,129.83014,7.1929865,,,0,0,0,,,1,1,0
11336838,1996,1,38,35,1,54.345207,7.608284,1,38,0,1,0,1,7.6434484,1,3,0
11344679,1995,2,35,48,1,46.5863,7.7354484,1,41,0,1,0,1,7.7703433,1,1,0
11344709,1993,6,26,44,1,15.419178,6.4706731,3,18,1,0,0,0,5.9903135,0,1,0
11353627,2003,1,37,54,1,132.39452,7.3036871,,,0,0,0,,,1,1,0
11367067,1994,1,40,37,1,33.073971,6.9605994,1,40,0,1,0,1,7.0599885,1,1,0
11368187,1996,1,40,38,1,48.131508,7.8019371,,,0,0,0,,,1,1,0
11368217,2002,1,40,40,1,129.30411,7.484385,1,35,0,1,0,1,7.7306299,0,1,0
11377178,2003,3,40,54,1,131.40822,7.6645198,,,0,0,0,,,0,3,0
11386096,1997,1,55,43,1,59.671234,7.6087828,,,0,0,0,,,1,1,0
11386126,1995,1,25,40,1,46.093151,5.3993058,1,40,0,1,0,1,6.6885319,0,1,0
11387211,2003,1,40,46,1,132.03288,7.9003639,,,0,0,0,,,1,3,0
11391723,1992,1,40,31,1,8.4493151,6.6843076,1,40,0,1,0,1,6.4893379,1,1,0
11391758,1995,3,39,30,1,36.526028,6.7599277,3,39,1,0,0,0,6.519331,0,1,0
11446552,1992,-8,-8,26,0,4.3726029,,1,37,0,0,1,1,7.2041879,1,3,0
11446587,1996,3,37,31,1,57.40274,7.2382398,1,35,1,0,0,0,6.4940562,0,3,0
11454393,1993,6,37,42,1,22.323288,6.953968,4,37,0,1,0,1,7.1422973,0,3,0
11456639,1993,1,38,30,1,14.827397,6.7335014,1,38,0,1,0,1,6.8721423,0,2,0
11465581,1992,1,48,53,1,2.2027397,6.9511161,1,-8,1,0,0,0,,1,2,0
11470062,1993,1,40,60,1,20.153425,7.1252055,1,-8,1,0,0,0,,1,1,0
11471212,1997,3,24,46,1,69.665756,6.2037277,3,24,0,1,0,1,6.9596791,0,3,0
11472308,1996,1,50,52,1,55.463013,7.4223948,-8,-8,1,0,0,0,,1,1,0
11472332,1994,1,28,41,1,33.731506,5.3657751,1,22,0,1,0,1,6.3283901,0,1,0
11484659,1994,4,20,56,1,24.460274,5.4543033,,,0,0,0,,,0,1,0
11494727,1992,1,35,53,1,8.1205482,6.6915193,8,35,0,1,0,1,6.8633275,0,1,0
11496932,1996,1,50,45,1,51.452053,7.8424444,1,0,1,0,0,0,,1,1,0
11496967,1996,1,45,42,1,54.246574,7.4242177,1,0,0,1,0,1,7.6554694,0,1,0
